Date,Open,High,Low,Close,Volume
14-03-2016,298.83,304.89,296.91,302.31,1799
15-03-2016,232.37,235.24,226.74,229.19,91917
16-03-2016,211.56,213.06,210.84,210.86,10934
17-03-2016,246.13,248.92,239.8,242.78,58558
18-03-2016,193.04,196.86,192.49,195.11,60223
21-03-2016,112.03,114,110.62,112.38,85620
22-03-2016,212.46,215.17,209.84,213.81,42556
23-03-2016,291.53,292.16,287.81,288.49,10909
24-03-2016,135.06,135.07,130.75,132.18,92467
25-03-2016,238,238.72,233.01,233.41,92404
28-03-2016,140.19,141.72,137.22,138.41,44558
29-03-2016,207.17,208.91,206.64,207.77,80382
30-03-2016,119.34,124.27,118.25,122.92,88793
31-03-2016,190.07,194.68,188.95,191.74,29013
01-04-2016,251.23,252.28,247.6,250.58,23875
04-04-2016,169.51,175.4,166.53,174.04,91253
05-04-2016,232.98,235.57,232.64,235.17,12408
06-04-2016,259.09,263.53,256.91,263.39,36607
07-04-2016,285.44,288.05,285.28,285.72,62684
08-04-2016,146.93,148.64,144.43,144.52,37281
11-04-2016,179.86,182.14,175.07,175.39,28326
12-04-2016,130.48,133.19,127.58,132.74,14601
13-04-2016,298.5,300.22,291.89,294.71,2135
14-04-2016,285.4,286.16,282.85,283.43,23741
15-04-2016,207.99,208.99,207.5,208.31,12913
18-04-2016,268.41,269.08,267.69,269.05,11101
19-04-2016,204.19,205.59,202.64,205.2,19631
20-04-2016,224.72,225.65,219.67,221.38,73084
21-04-2016,117.82,118.17,115.96,116.62,37870
22-04-2016,251.05,255.18,248.78,252.22,49985
25-04-2016,125.54,131.17,124.61,130.24,28215
26-04-2016,265.21,267.88,262.44,267.49,63110
27-04-2016,256.41,261.24,254.44,260.64,20215
28-04-2016,241.75,246.13,240.44,244.37,92118
29-04-2016,107.23,108.34,104.86,108.15,15024
02-05-2016,160.63,163.22,155.1,157.55,77949
03-05-2016,152.62,157.17,151.75,154.29,82855
04-05-2016,172.03,174,171.01,173.26,85982
05-05-2016,117.53,119.9,114.72,118.55,46483
06-05-2016,287.39,287.46,286.8,287.29,98572
09-05-2016,210.76,212.97,210.63,211.05,79157
10-05-2016,161.1,162.34,158.08,159.44,11511
11-05-2016,179.4,180.4,177,179.59,20923
12-05-2016,189.44,190.06,184.1,186.42,11558
13-05-2016,220.12,225.13,217.36,223.17,98771
16-05-2016,203.14,204.39,198.4,200,1526
17-05-2016,283.88,284.42,279.43,279.73,2753
18-05-2016,199.39,201.46,196.98,198.75,27248
19-05-2016,298.43,301.71,296.09,300.01,15656
20-05-2016,270.28,272.86,269.38,269.66,24266
23-05-2016,141.7,142.05,138.95,139.47,65555
24-05-2016,286.12,289.06,286.08,286.7,63995
25-05-2016,123.27,125.29,119.96,121.74,76756
26-05-2016,263.49,268.17,260.83,267.82,84574
27-05-2016,176.12,182.43,174.11,180.35,79277
30-05-2016,275.59,276.93,272.64,275.61,71377
31-05-2016,273.61,276.44,271.7,271.89,97111
01-06-2016,261.19,263.98,258.48,263.56,66402
02-06-2016,258.01,259.94,250.94,253.38,55176
03-06-2016,160.94,162.09,159.75,160.69,42733
06-06-2016,116.18,119.05,111.62,114.54,15418
07-06-2016,180.6,185.8,179.74,184.81,38185
08-06-2016,134.7,137.59,127.15,129.82,42745
09-06-2016,238.99,242.22,236.35,239.52,94417
10-06-2016,169.22,172.44,166.95,171.63,54787
13-06-2016,295.12,297.53,293.28,294.97,81123
14-06-2016,228.19,231.18,223.68,224.04,53035
15-06-2016,264.5,269.98,262.9,269.22,88804
16-06-2016,126.5,127.99,125.43,126.68,66984
17-06-2016,272.4,275.1,270.02,273.54,53462
20-06-2016,284.55,285.43,279.65,281.92,38353
21-06-2016,197.41,197.46,194.51,197.24,74644
22-06-2016,221.25,221.91,220.5,220.54,49302
23-06-2016,252.96,253.81,246.28,248.71,77979
24-06-2016,134.97,136.3,128.21,131.03,23435
27-06-2016,200.51,204.39,198.14,203.88,58728
28-06-2016,179.73,182.35,176.74,177.13,99598
29-06-2016,129.27,131.38,125.98,126.22,2238
30-06-2016,173.51,173.82,173.45,173.56,81857
01-07-2016,113.63,118.27,111.74,116.32,82610
04-07-2016,105.16,107.12,98.89,100.78,14049
05-07-2016,127.03,130.67,124.07,127.8,58193
06-07-2016,292.62,292.63,287.62,288.81,36584
07-07-2016,209.91,210.65,204.27,205.27,67634
08-07-2016,293.16,295.94,286.82,288.69,15679
11-07-2016,186.5,192.64,184.02,189.84,35505
12-07-2016,162.36,164.52,155.73,158.54,52341
13-07-2016,201.23,203.53,194.27,196.68,51374
14-07-2016,187.9,188.17,186,187.28,47998
15-07-2016,121.13,126.11,119.23,124.57,77970
18-07-2016,228.17,228.86,223.22,225.79,56701
19-07-2016,143.21,143.75,140.96,142.43,45859
20-07-2016,223.92,226.35,218.67,219.32,34178
21-07-2016,230.04,230.45,229.02,229.53,28575
22-07-2016,130.4,132.59,130.4,131.18,20329
25-07-2016,112.27,115.8,110.12,112.98,58254
26-07-2016,256.15,256.71,254.14,254.47,85029
27-07-2016,191.96,194.89,189.39,190.12,88366
28-07-2016,111.63,114.61,106.81,107.7,74662
29-07-2016,298.97,300.64,295.96,297.64,41068
01-08-2016,111.56,112.07,106.36,107.55,59951
02-08-2016,239.01,242.63,236.99,241.68,88629
03-08-2016,296.74,302.67,296.57,301.4,36171
04-08-2016,147.84,153.47,147.47,152.54,9262
05-08-2016,128.45,132.94,126.95,132.1,44270
08-08-2016,124.28,128.21,123.27,125.29,21785
09-08-2016,160.66,163.13,159.77,162.67,40469
10-08-2016,120.21,122.41,117.86,118.06,69831
11-08-2016,238.43,239.74,235.74,239.74,82223
12-08-2016,112.46,114.25,109.94,112.02,46643
15-08-2016,201.88,204.63,201.34,201.7,68657
16-08-2016,299.34,302.78,299.14,301.92,4582
17-08-2016,262.79,263.35,257.69,260.61,31280
18-08-2016,223.04,225,219.18,221.22,43589
19-08-2016,161.25,167.64,160,165.5,41000
22-08-2016,224.78,226.84,218.23,220.34,98208
23-08-2016,205.41,206.37,203,205.27,2085
24-08-2016,185.22,190.11,182.88,189.35,82427
25-08-2016,126.14,130.11,124.71,127.24,16600
26-08-2016,277.32,280.55,276.03,277.78,98994
29-08-2016,189.96,191.33,187.43,187.46,60801
30-08-2016,138.92,141.46,134.57,137.35,62739
31-08-2016,173.55,178.43,171.74,177.07,75181
01-09-2016,182.83,184.69,182.22,183.42,42596
02-09-2016,265.51,266.13,262.75,265.66,71410
05-09-2016,246.72,248,239.98,242.72,80303
06-09-2016,253.86,255.47,246.05,249.02,53188
07-09-2016,102.21,106.92,99.59,106.85,27825
08-09-2016,183.23,184.56,179.01,182,11913
09-09-2016,196.27,199.64,195.54,197.3,82751
12-09-2016,103.84,105.88,97.11,99.64,85269
13-09-2016,151.96,155.7,149.49,153.79,15332
14-09-2016,252.06,259.12,251.37,256.39,55895
15-09-2016,127.42,128.23,127.12,128.18,5432
16-09-2016,207.06,208.73,200.38,203.32,89095
19-09-2016,143.04,146.22,142.15,143.86,27570
20-09-2016,102.42,106.7,99.81,105.08,7103
21-09-2016,148.24,149.21,147.29,147.3,16900
22-09-2016,295.17,299.38,295.11,298.97,59415
23-09-2016,260.31,264.46,258.91,261.8,68567
26-09-2016,291.92,297.32,291.2,295.91,63713
27-09-2016,197.57,201.44,195.5,198.81,84169
28-09-2016,121.95,123.71,116.56,118.26,59639
29-09-2016,209.59,211.61,207.46,207.69,89728
30-09-2016,190.88,193.29,187.41,187.9,86476
03-10-2016,268.87,274.94,267.71,272.96,9988
04-10-2016,119.62,123.41,119.06,122.22,79488
05-10-2016,197.65,200.95,195.27,199.41,93905
06-10-2016,130.01,132.42,126.77,128.02,3977
07-10-2016,164.94,166.06,161.5,161.78,55641
10-10-2016,247.47,251.19,246.02,250.03,2268
11-10-2016,195.2,195.49,194.67,194.94,55431
12-10-2016,175.18,177.92,172.05,172.44,17756
13-10-2016,178.9,180.34,178.18,180.07,21764
14-10-2016,191.89,193.83,184.71,187.29,60912
17-10-2016,257,258.24,252.49,255.26,41385
18-10-2016,278.42,279.64,275.63,278.11,16032
19-10-2016,291.07,293.11,286.55,287.55,96014
20-10-2016,257.38,262.43,256.56,262.23,46702
21-10-2016,163.08,164.86,158.52,160.17,12885
24-10-2016,237.63,239.95,231.76,233.93,10796
25-10-2016,187.52,190,181.58,184.56,33863
26-10-2016,150.93,154.13,150.54,153.62,82014
27-10-2016,268.17,270.86,267.28,267.43,33117
28-10-2016,107.69,110.31,105.61,108.34,21753
31-10-2016,280.35,283,273.06,275.56,21325
01-11-2016,192.3,193.76,185.1,187.64,8021
02-11-2016,227.44,229.07,224.86,226.9,81721
03-11-2016,231.87,237.8,229.01,235.04,54096
04-11-2016,279.02,285.57,277.49,282.87,72404
07-11-2016,227.33,228.67,220.46,223.2,14071
08-11-2016,222.79,223.99,219.89,223.17,65649
09-11-2016,113.33,118.64,110.79,117.46,9041
10-11-2016,203.68,204.84,201.63,202.56,83051
11-11-2016,130.03,134.19,129.44,133.33,41058
14-11-2016,247.49,248.3,242.19,243.83,49263
15-11-2016,202.44,209.37,201.08,206.79,92502
16-11-2016,236.05,238.77,233.42,238.56,45470
17-11-2016,108.33,114.77,108.03,112.74,88826
18-11-2016,116.96,119.25,116.19,118.73,97238
21-11-2016,243.26,244.29,239.63,241.89,29223
22-11-2016,114.42,118.98,114.14,118.8,34575
23-11-2016,114.25,115.06,111.05,112.01,46799
24-11-2016,102.42,104.73,99.58,100.74,22661
25-11-2016,291.3,295.97,289.43,293.31,82975
28-11-2016,247.5,250.81,247.03,250.15,37432
29-11-2016,170.65,176.33,168.07,174.94,32147
30-11-2016,159.31,160.72,155.02,156.36,30114
01-12-2016,169.94,175.54,167.19,172.92,7030
02-12-2016,254.93,259.61,253.53,257.32,91051
05-12-2016,232.27,233.81,227.08,227.91,48429
06-12-2016,137.04,139.05,135.48,135.91,48743
07-12-2016,134.82,137.36,132.64,132.65,96869
08-12-2016,119.68,119.71,116.12,117.72,66615
09-12-2016,232.06,238.1,231.74,236.89,48577
12-12-2016,252.87,257.02,251.69,254.3,95584
13-12-2016,153.01,157.41,151.24,155.19,3966
14-12-2016,104.19,110.59,103.36,108.96,4728
15-12-2016,116.43,118.02,114.67,115.2,38304
16-12-2016,293.57,297.63,291.25,296.59,50277
19-12-2016,159.09,160.65,155.6,158.44,91330
20-12-2016,253.84,259.51,253.54,257.54,1947
21-12-2016,224.93,226.19,221.27,221.74,79101
22-12-2016,176.39,183.01,173.51,180.87,82380
23-12-2016,141.14,143.72,138.22,138.33,67130
26-12-2016,124.28,124.74,119.61,122.54,22414
27-12-2016,223,226.91,222.99,225.56,97226
28-12-2016,254.93,256.15,251.25,253.87,83060
29-12-2016,228.78,231.92,227.86,229.86,94005
30-12-2016,206.06,206.81,202.69,205.51,20439
02-01-2017,108.39,112.73,107.44,110.81,92742
03-01-2017,293.7,296.33,289.02,290.98,59220
04-01-2017,259.74,260.99,255.08,255.32,47785
05-01-2017,158.56,161.29,155.83,156.56,37973
06-01-2017,295.99,298.97,293.41,295.73,88091
09-01-2017,220.38,220.7,215.47,217.06,74318
10-01-2017,216.48,217.18,212.25,215.03,69196
11-01-2017,249.61,252.46,247.32,248.61,7089
12-01-2017,262.35,265.22,255.31,257.92,71854
13-01-2017,231.3,232.42,229.95,232.13,63235
16-01-2017,125.62,129.5,122.68,129.46,93141
17-01-2017,167.65,168.13,161.29,164.17,30400
18-01-2017,285.62,289.59,284.63,286.6,16405
19-01-2017,144.92,147.11,142.26,146.57,53763
20-01-2017,174.43,175.94,171.08,173.62,31209
23-01-2017,186.42,190.98,185.79,188.43,74598
24-01-2017,187.88,187.94,185.12,186.99,18424
25-01-2017,222.59,224.45,222.37,222.64,90523
26-01-2017,288.62,289.45,281.18,283.69,21556
27-01-2017,148.14,152.65,147.62,150.06,94137
30-01-2017,124.3,126.76,124.09,125.91,20330
31-01-2017,139.49,141.55,133.67,134.87,82266
01-02-2017,277.38,279.4,274.33,276.06,4236
02-02-2017,229.16,234.61,226.6,233.95,70216
03-02-2017,157.18,157.28,153.47,156.39,31312
06-02-2017,263.19,264.44,261.87,263.21,22191
07-02-2017,272.27,277.24,272.09,276.37,84457
08-02-2017,269.3,273.9,267.05,271.47,37640
09-02-2017,283.79,287.01,282.09,284.61,63293
10-02-2017,150.45,154.8,149.11,153.43,37688
13-02-2017,251.01,256.47,250.08,254.65,72229
14-02-2017,192.11,193.92,190.17,191.68,86802
15-02-2017,268.4,270.88,267.13,268.15,93024
16-02-2017,245.7,246.98,242.29,244.56,25122
17-02-2017,255.29,260.79,253.66,259.96,42224
20-02-2017,231.23,234,228.6,233.2,95540
21-02-2017,135.49,137.1,129.69,131.32,7331
22-02-2017,209.01,213.99,208.3,212.64,88102
23-02-2017,296.93,298.25,294.19,296.74,43262
24-02-2017,287.48,287.75,281.5,283.17,87314
27-02-2017,108.63,111.29,108.01,109.13,60592
28-02-2017,132.96,133.6,130.26,132.13,34926
01-03-2017,126.35,130.72,125.28,130.13,87287
02-03-2017,245.2,246.44,239.71,242.24,18528
03-03-2017,263.56,267.5,262.2,266.82,1068
06-03-2017,142.7,145.03,140.52,143.28,70253
07-03-2017,201.17,202.28,196.43,196.72,81754
08-03-2017,268.14,274.21,266.95,272.86,44968
09-03-2017,246.56,248.3,243.61,246.69,91938
10-03-2017,208.45,209.06,203.93,206.36,49623
13-03-2017,218.07,218.54,217.28,217.76,98179
14-03-2017,201.67,207.89,200.84,205.25,43129
15-03-2017,159.51,160.81,156.57,157.56,95688
16-03-2017,213,214.24,207.98,209.93,62321
17-03-2017,237.78,237.89,231.8,234.07,12526
20-03-2017,274.66,276.15,270.39,272.64,93452
21-03-2017,227.26,231.72,225.73,230.06,92564
22-03-2017,252.22,253.9,249.51,251.94,27709
23-03-2017,132.01,134.13,127.97,129.28,16063
24-03-2017,192.31,192.84,188.6,188.97,5723
27-03-2017,101.87,102.63,98.51,100.2,5213
28-03-2017,149.34,156.17,146.48,153.74,23797
29-03-2017,245.29,248.13,241.34,243.72,85946
30-03-2017,298.36,303.65,296.62,303.24,89918
31-03-2017,119.84,121.33,117.75,119.69,46217
03-04-2017,180.3,180.94,174.3,177.09,69283
04-04-2017,260.01,264.1,258.72,263.92,24655
05-04-2017,140.81,141.79,139.42,140.41,96884
06-04-2017,211.02,213.55,208.09,213.12,78990
07-04-2017,246.61,253.58,244.02,251.45,13587
10-04-2017,223.2,224.8,217.73,218.7,23555
11-04-2017,137.6,138.03,132.18,133.57,29071
12-04-2017,171.08,173.31,169.83,173.28,21239
13-04-2017,256.76,259.18,254.13,254.58,98138
14-04-2017,210.85,211.38,204.82,207.69,50151
17-04-2017,101.05,102.87,95.23,96.44,3203
18-04-2017,252.2,253.21,244.79,247.42,14635
19-04-2017,107.06,111.56,106.49,109.8,53571
20-04-2017,249.15,250.1,243.85,245.49,2144
21-04-2017,140.5,140.76,140.11,140.18,33699
24-04-2017,291.61,293.34,289.32,292.67,85619
25-04-2017,173.59,174.15,171.13,172.87,92663
26-04-2017,165.39,166.67,158.78,160.66,13213
27-04-2017,129.78,134.59,129.62,132.62,17944
28-04-2017,161.12,161.91,155.6,156.23,67723
01-05-2017,275.33,277.99,275.11,277.95,69669
02-05-2017,299.27,304.76,298.4,303.2,69947
03-05-2017,173.66,175.48,171.11,172.99,35457
04-05-2017,189.72,192.97,188.02,190.08,36191
05-05-2017,244.41,246.18,242.34,244.18,73264
08-05-2017,277.24,278.65,274.48,276.13,58924
09-05-2017,218.61,224.2,217.79,222.48,34744
10-05-2017,178.31,185.03,177.58,182.25,54424
11-05-2017,182.52,185.01,180.47,180.88,89417
12-05-2017,239.12,241.24,236.57,240.27,79337
15-05-2017,100.64,105.62,98.79,104.91,77084
16-05-2017,223.92,229.33,223.36,228.54,33886
17-05-2017,171.1,172.7,170.57,171.19,85963
18-05-2017,258.84,261.07,255.75,258.37,1972
19-05-2017,118.6,120.11,114.16,116.39,7621
22-05-2017,217.64,222.43,215.66,222.23,92549
23-05-2017,196.19,198.36,191.4,192.62,50738
24-05-2017,228.47,231.69,227.68,229.27,58694
25-05-2017,112.97,113.84,107.86,110.8,55777
26-05-2017,216,217.99,211.4,213.79,15530
29-05-2017,212.3,213.58,210.44,211.35,8354
30-05-2017,212.13,219.79,209.59,217.12,47529
31-05-2017,220.7,223.24,213.97,216.25,52714
01-06-2017,235.29,237.66,234.4,236.08,89759
02-06-2017,261,263.07,255.55,256.83,42232
05-06-2017,153.96,156.61,149.95,150.51,53079
06-06-2017,265.01,266.5,264.08,264.41,13550
07-06-2017,199.65,200.69,197.48,199.75,89196
08-06-2017,115.41,117.67,112.2,113,61385
09-06-2017,111.71,112.37,107.41,109.87,65736
12-06-2017,166.85,168.02,159.73,162.72,97565
13-06-2017,256.98,259.58,254.78,255.01,31268
14-06-2017,241.54,248.38,240.12,246.21,92876
15-06-2017,257.72,263.38,255.31,262.17,5290
16-06-2017,203.45,204.09,199.43,201.8,56034
19-06-2017,188.04,189.82,185.76,188.75,31138
20-06-2017,129.49,134.44,128.44,133.59,72982
21-06-2017,165.64,166.17,159.34,160.7,14432
22-06-2017,186.8,192.14,185.02,189.91,68058
23-06-2017,117.72,122.96,114.8,122.2,59175
26-06-2017,144.12,145.48,139.05,140.03,34329
27-06-2017,219.65,220.81,213.49,216.26,70076
28-06-2017,247.13,254.69,246.32,251.74,13328
29-06-2017,299.67,301.22,296.7,300.05,35247
30-06-2017,286.62,286.86,279.75,281.76,7677
03-07-2017,228.51,228.78,224.7,226.09,62810
04-07-2017,184.25,186.02,181.91,183.75,51357
05-07-2017,227.24,230.97,226.42,229.17,56812
06-07-2017,257.13,260.72,256.31,259.46,42616
07-07-2017,123.67,129.92,123.33,128.62,62284
10-07-2017,181.98,182.14,179.52,179.86,50741
11-07-2017,267.96,269.89,266.92,268.34,54478
12-07-2017,176.77,178.61,174.48,177.1,55056
13-07-2017,214.37,214.82,211.61,213.43,92483
14-07-2017,217.55,217.86,213.93,214.24,46534
17-07-2017,136.9,142.04,134.34,141.67,80056
18-07-2017,172.45,176.28,170.65,175.98,65162
19-07-2017,166.9,168.73,164,166.88,45711
20-07-2017,105.24,106.86,103.23,106.27,23805
21-07-2017,104.84,105.59,101.58,102.11,96980
24-07-2017,266.34,267.3,264.92,266.78,21143
25-07-2017,154.61,159.43,152.66,156.56,76828
26-07-2017,203.62,206.33,203.54,203.77,63473
27-07-2017,159.75,165.34,159.71,164.65,17017
28-07-2017,288.14,290.23,287.75,289.25,64202
31-07-2017,151.86,152.49,149.82,150.57,91859
01-08-2017,185.93,190.13,184.64,188.65,42423
02-08-2017,274.55,274.61,269.79,271.25,42713
03-08-2017,268.39,270.4,266.83,267.24,88856
04-08-2017,137.22,138.79,133.67,135.69,75310
07-08-2017,260.53,263.23,258.06,259.85,3205
08-08-2017,191.64,194.95,190.76,194.46,54266
09-08-2017,196.59,199,196.39,196.43,13342
10-08-2017,126.7,132.02,126.47,129.64,70563
11-08-2017,116.12,117.26,114.94,116.88,64190
14-08-2017,245.59,246.79,243.55,244.01,82863
15-08-2017,199.29,202.9,198.16,202.39,22200
16-08-2017,187.37,188.13,182.87,184.75,8188
17-08-2017,245.9,246.69,241.5,243.14,3808
18-08-2017,253.1,254.82,252.41,253.15,14851
21-08-2017,131.78,133.01,128.36,129.39,81890
22-08-2017,222.05,224.89,215.3,217.14,65928
23-08-2017,127.07,128.93,124.49,128.55,16058
24-08-2017,250.28,253.31,248.02,250.39,15620
25-08-2017,231.39,232.08,229.19,230.85,53755
28-08-2017,291.32,298.31,290.23,295.99,63995
29-08-2017,113.79,115.52,112.69,114.5,97766
30-08-2017,111.41,115.47,108.77,115.04,37681
31-08-2017,156.44,159.01,152.71,152.83,65509
01-09-2017,152.34,153.96,149.38,153.03,84339
04-09-2017,149.4,155.06,147.41,153.08,68703
05-09-2017,281.25,283.78,279.21,282.08,68680
06-09-2017,149.91,153.51,149.8,152.09,68703
07-09-2017,154.39,155.88,151.29,153.11,43136
08-09-2017,251.88,254.08,246.35,247.8,92380
11-09-2017,189.95,190.21,189.21,189.53,94699
12-09-2017,255.34,257.34,253.45,254.28,89456
13-09-2017,113.07,119.43,110.4,116.74,84086
14-09-2017,197.51,197.68,193.3,194.95,37343
15-09-2017,106.72,111.81,105.48,111.39,19254
18-09-2017,112.53,119.26,112.31,117.11,62273
19-09-2017,281.29,282.6,276.63,278.77,60611
20-09-2017,127.85,129.06,124.22,126.33,61002
21-09-2017,206.48,210.85,204.64,210.44,86683
22-09-2017,182.22,188.41,180.69,186.89,13926
25-09-2017,169.47,169.85,167.6,168.9,65264
26-09-2017,279.97,281.4,276.4,278.18,90527
27-09-2017,104.36,106.91,103.66,104.62,28563
28-09-2017,232.76,235.41,229.94,234.64,31688
29-09-2017,292.68,294.12,288.64,290.41,95559
02-10-2017,212.03,217.37,211.1,214.39,35130
03-10-2017,287.36,289.42,281.53,282.88,1925
04-10-2017,110.45,112.97,103.52,105.94,52595
05-10-2017,183.76,185,182.14,182.62,17321
06-10-2017,152.03,154.33,149.68,150.56,11769
09-10-2017,246.16,246.28,242.28,244.32,37748
10-10-2017,296.26,296.63,295.22,296.17,41028
11-10-2017,151.31,151.92,147.14,149.52,17151
12-10-2017,230.83,232.04,227.36,227.75,77133
13-10-2017,139.62,142.16,135.42,137.71,35187
16-10-2017,213.07,218.86,212.86,217.82,44835
17-10-2017,192.79,194.75,191.86,191.9,1059
18-10-2017,294.4,296.53,291.16,293.85,86717
19-10-2017,221.71,224.24,219.97,222.48,28235
20-10-2017,169.9,175.8,168.84,174.73,95208
23-10-2017,122.82,124.55,119.54,120.24,68114
24-10-2017,130.25,133.09,128.4,132.06,46366
25-10-2017,145.06,147.47,143.53,147.22,82583
26-10-2017,150.19,154.24,147.22,151.26,33160
27-10-2017,270.12,270.5,263.06,266.01,91085
30-10-2017,212.24,214.23,210.33,214.01,6277
31-10-2017,204.68,207.32,198.99,200.32,2780
01-11-2017,122.95,124.82,121.48,123.91,47579
02-11-2017,272.03,276.38,269.98,274.43,61750
03-11-2017,244.56,245.55,241.37,241.67,57902
06-11-2017,113.53,118.12,112.54,116.95,81198
07-11-2017,241.57,242.36,236.64,236.87,98052
08-11-2017,208.71,213.18,208.49,212.15,33161
09-11-2017,116.35,117.58,115.36,115.95,45499
10-11-2017,191.66,193.82,187.38,188.84,32886
13-11-2017,196.94,198.47,190.93,193.28,9800
14-11-2017,133.15,140.51,131.69,137.68,50460
15-11-2017,289.14,289.27,283.86,284.87,71975
16-11-2017,270,271.51,266.74,266.99,70843
17-11-2017,233.8,235.55,230.63,232.28,3364
20-11-2017,192.46,196.42,191.65,193.66,17568
21-11-2017,182.35,182.95,180.51,182.8,39092
22-11-2017,230.19,231.91,223.52,226.45,72019
23-11-2017,209.09,211.65,206.66,206.99,63679
24-11-2017,112.45,113.18,109.2,109.84,66781
27-11-2017,202.5,205.13,198.22,199.64,9430
28-11-2017,261.28,261.34,257.48,260.39,74719
29-11-2017,191.85,196.09,189.53,193.89,39692
30-11-2017,110.39,113.19,104.87,107.56,31086
01-12-2017,257.26,259.23,254.93,255.93,50671
04-12-2017,140.27,141.59,136.2,139.18,99262
05-12-2017,151.72,156.61,151.41,156.48,14901
06-12-2017,132.94,140.25,132.78,137.49,4907
07-12-2017,166.04,170.45,163.47,169.04,99580
08-12-2017,251.35,251.44,245.99,248.77,29604
11-12-2017,203.88,205.95,199.29,199.56,38869
12-12-2017,140.98,142.43,138.81,139.15,15537
13-12-2017,275.57,275.94,273.14,273.24,13501
14-12-2017,275.92,276.62,275.61,275.98,38371
15-12-2017,274.12,277.09,273.49,276.9,37821
18-12-2017,147.76,153.06,144.85,151.34,89732
19-12-2017,190.25,195.57,188.25,193.7,7073
20-12-2017,297,298.52,293.26,295.6,62005
21-12-2017,254.4,258.72,252.07,256.27,77097
22-12-2017,105.43,108.01,101.95,103.56,19101
25-12-2017,113.04,114.89,106.26,108.65,32426
26-12-2017,192.79,194.85,191,194.81,95877
27-12-2017,281.84,283.93,276,276.94,8313
28-12-2017,207.74,208.99,205.15,206.83,31773
29-12-2017,199.56,201.26,196.25,197.85,29003
01-01-2018,121.09,124.97,118.62,123.02,60668
02-01-2018,231.36,235.07,228.41,234.02,92956
03-01-2018,264.42,267.17,261.23,262.46,72250
04-01-2018,176.08,179.6,173.79,179.2,93675
05-01-2018,255.12,257.13,252.76,253.06,92634
08-01-2018,292.9,292.91,290.03,292.36,43294
09-01-2018,140.75,145.79,139.64,143.02,14582
10-01-2018,204.67,206.94,204.55,206.6,14760
11-01-2018,157.43,162.58,156.34,162.3,72791
12-01-2018,258.57,259.57,253.99,255.82,83158
15-01-2018,215.52,218.26,215.16,217.14,36983
16-01-2018,226.92,228.66,224.15,228.02,41309
17-01-2018,259.58,265.49,259.35,263.73,30715
18-01-2018,179.19,180.52,172.96,175.75,37415
19-01-2018,283.02,285.64,280.9,285.54,88328
22-01-2018,206.61,208.25,205.62,207.29,89260
23-01-2018,131.59,134.02,128.17,129.34,52581
24-01-2018,239.18,241.25,236.7,238.92,4652
25-01-2018,258.65,260.82,255.19,256.99,27297
26-01-2018,163.35,166.23,161.34,164.14,98958
29-01-2018,271.44,276.26,270.27,275.33,15028
30-01-2018,281.23,282.22,279.77,281.92,14803
31-01-2018,155.38,157.52,152.41,156.7,7307
01-02-2018,296.7,299.39,296.06,296.89,32325
02-02-2018,128.14,131.08,122.4,123.65,59616
05-02-2018,140.4,141.88,136.85,137.73,61483
06-02-2018,136.84,136.87,134.46,136.76,32574
07-02-2018,278.8,279.22,274.61,276.9,85798
08-02-2018,230.86,231.83,226.8,227.68,68071
09-02-2018,130.42,132.2,130.18,130.46,15932
12-02-2018,188.06,188.29,186.26,186.29,16749
13-02-2018,223.06,225.89,219.36,220.64,9727
14-02-2018,116.69,117.79,115.1,116.33,56406
15-02-2018,276.48,279.22,269.84,272.81,18332
16-02-2018,260.72,267.34,259.31,265,96070
19-02-2018,201.04,206.99,200.27,204.72,11834
20-02-2018,293.43,297.33,290.76,295.51,21325
21-02-2018,183.55,185.43,178.14,179.61,10213
22-02-2018,296.82,301.49,295.02,299.58,2403
23-02-2018,233.58,238.55,233.29,236.66,57971
26-02-2018,226.93,231.27,225.78,229.61,55030
27-02-2018,133.19,136.15,126.5,129.33,74042
28-02-2018,276.39,280.03,274.62,277.83,96195
01-03-2018,185.5,191.17,184.47,188.84,8591
02-03-2018,132.45,135.84,130.57,133.22,13996
05-03-2018,102.52,104.63,99.79,103.98,53485
06-03-2018,211.95,212.2,210.71,211.53,48830
07-03-2018,205.48,207.22,203.96,205.77,35370
08-03-2018,243.87,245.41,236.33,239.21,58572
09-03-2018,278.05,281.93,277.53,279.44,80008
12-03-2018,115.88,117.21,109.53,111.69,30098
13-03-2018,246.3,248.01,243.81,245.65,62561
14-03-2018,137.48,139.06,133.37,135.41,3196
15-03-2018,271.64,272.2,270.59,272.09,12091
16-03-2018,263.81,265.66,259.2,260.14,81576
19-03-2018,208.16,212.56,206.11,210.08,66254
20-03-2018,242.05,245.47,241.4,245,50262
21-03-2018,162.87,164.65,158.24,159.5,7023
22-03-2018,194.23,196.01,189.71,190.27,21543
23-03-2018,264.33,264.82,260.77,260.79,61029
26-03-2018,191.85,195.99,188.94,195.62,94913
27-03-2018,171.56,174.78,170.26,171.84,43337
28-03-2018,198.84,200.02,195.6,198.51,41409
29-03-2018,265.65,266.33,261.3,261.72,71540
30-03-2018,167.04,169.05,165.28,168.54,10963
02-04-2018,134.75,140.43,134.15,138.43,14796
03-04-2018,242.4,247.51,240.03,245.68,41972
04-04-2018,265.2,268.39,262.85,266.46,73613
05-04-2018,120.13,120.39,115.54,115.88,96384
06-04-2018,147.97,150.65,141.35,144.09,79062
